transaction_id,transaction_date,customer_id,product_id,quantity
TRANS003698,2024-03-20,CUST0240,PROD005,4.0
TRANS003699,2024-01-10,CUST0832,PROD022,3.0
TRANS003700,2024-03-01,CUST0958,PROD016,1.0
TRANS003701,2024-01-25,CUST0483,PROD041,4.0
TRANS003702,2024-03-05,CUST0659,PROD010,1.0
TRANS003703,2024-01-16,CUST0716,PROD024,2.0
TRANS003704,2024-03-28,CUST0592,PROD018,2.0
TRANS003705,2024-02-18,CUST0891,PROD049,4.0
TRANS003706,2024-03-08,CUST0555,PROD018,2.0
TRANS003707,2024-02-08,CUST0458,PROD007,1.0
TRANS003708,2024-02-22,CUST0089,PROD004,1.0
TRANS003709,2024-01-07,CUST0660,PROD026,2.0
TRANS003710,2024-01-20,CUST0095,PROD005,4.0
TRANS003711,2024-01-18,CUST0452,PROD016,1.0
TRANS003712,2024-01-26,CUST0428,PROD035,1.0
TRANS003713,2024-02-13,CUST0151,PROD026,3.0
TRANS003714,2024-02-22,CUST0514,PROD018,4.0
TRANS003715,2024-03-13,CUST0376,PROD029,3.0
TRANS003716,2024-02-28,CUST0022,PROD023,2.0
TRANS003717,2024-01-19,CUST0883,PROD014,2.0
TRANS003718,2024-02-10,CUST0313,PROD015,3.0
TRANS003719,2024-01-24,CUST0997,PROD049,4.0
TRANS003720,2024-01-11,CUST0840,PROD033,1.0
TRANS003721,2024-03-03,CUST0519,PROD025,2.0
TRANS003722,2024-02-12,CUST0206,PROD021,4.0
TRANS003723,2024-03-21,CUST0952,PROD017,4.0
TRANS003724,2024-01-23,CUST0375,PROD023,2.0
TRANS003725,2024-02-10,CUST0451,PROD043,2.0
TRANS003726,2024-03-22,CUST0626,PROD017,4.0
TRANS003727,,CUST0784,PROD014,1.0
TRANS003728,2024-01-01,CUST0595,PROD029,3.0
TRANS003729,2024-02-27,CUST0179,PROD020,2.0
TRANS003730,2024-02-05,CUST0210,PROD030,3.0
TRANS003731,2024-01-27,CUST0500,PROD019,4.0
TRANS003732,2024-01-22,CUST0464,PROD039,3.0
TRANS003733,2024-03-14,CUST0840,PROD013,1.0
TRANS003734,2024-01-21,CUST0124,PROD018,4.0
TRANS003735,2024-03-03,CUST0993,PROD023,1.0
TRANS003736,2024-01-12,CUST0113,PROD046,4.0
TRANS003737,2024-01-17,CUST0012,PROD033,1.0
TRANS003738,2024-03-19,CUST0126,PROD039,4.0
TRANS003739,2024-02-25,CUST0565,PROD040,1.0
TRANS003740,2024-03-22,CUST0331,PROD018,4.0
TRANS003741,2024-02-24,CUST0901,PROD009,1.0
TRANS003742,2024-02-21,CUST0283,PROD033,4.0
TRANS003743,2024-02-24,CUST0140,PROD032,1.0
TRANS003744,2024-03-02,CUST0401,PROD017,2.0
TRANS003745,2024-02-19,CUST0902,PROD019,3.0
TRANS003746,2024-01-01,CUST0097,PROD027,4.0
TRANS003747,2024-01-05,CUST0517,PROD006,1.0
TRANS003748,2024-03-09,CUST0569,PROD035,2.0
TRANS003749,2024-01-26,CUST0924,PROD037,4.0
TRANS003750,2024-02-17,CUST0846,PROD034,4.0
TRANS003751,2024-01-02,CUST0069,PROD020,4.0
TRANS003752,2024-02-11,CUST0118,PROD025,3.0
TRANS003753,2024-03-08,CUST0888,PROD004,1.0
TRANS003754,2024-01-25,CUST0059,PROD010,1.0
TRANS003755,2024-01-03,CUST0033,PROD010,4.0
TRANS003756,2024-03-27,CUST0318,PROD024,4.0
TRANS003757,2024-01-01,CUST0050,PROD021,4.0
TRANS003758,2024-03-21,CUST0880,PROD011,2.0
TRANS003759,2024-02-01,CUST0489,PROD027,4.0
TRANS003760,2024-01-29,CUST0019,PROD016,3.0
TRANS003761,2024-03-29,CUST0726,PROD026,1.0
TRANS003762,2024-02-14,CUST0197,PROD030,3.0
TRANS003763,2024-02-09,CUST0891,PROD049,4.0
TRANS003764,2024-01-17,CUST0450,PROD016,2.0
TRANS003765,2024-01-14,CUST0990,PROD007,4.0
TRANS003766,2024-02-19,CUST0559,PROD016,4.0
TRANS003767,2024-03-05,CUST0679,PROD035,4.0
TRANS003768,2024-03-16,CUST0452,PROD016,4.0
TRANS003769,2024-02-09,CUST0289,PROD040,4.0
TRANS003770,2024-01-22,CUST0141,PROD012,1.0
TRANS003771,2024-01-09,CUST0084,PROD035,3.0
TRANS003772,2024-01-06,CUST0694,PROD049,2.0
TRANS003773,2024-02-08,CUST0391,PROD021,4.0
TRANS003774,2024-02-07,CUST0591,PROD050,2.0
TRANS003775,2024-02-28,CUST0215,PROD043,1.0
TRANS003776,2024-03-07,CUST0526,PROD036,3.0
TRANS003777,2024-03-17,CUST0215,PROD048,4.0
TRANS003778,2024-03-08,CUST0403,PROD017,1.0
TRANS003779,2024-02-13,CUST0128,PROD032,1.0
TRANS003780,2024-02-25,CUST0822,PROD041,3.0
TRANS003781,2024-03-28,CUST0477,PROD006,4.0
TRANS003782,2024-01-18,CUST0760,PROD024,3.0
TRANS003783,2024-02-13,CUST0404,PROD027,3.0
TRANS003784,2024-03-03,CUST0029,PROD020,2.0
TRANS003785,2024-02-15,CUST0792,PROD025,2.0
TRANS003786,2024-01-25,CUST0338,PROD002,3.0
TRANS003787,2024-01-22,CUST0831,PROD009,2.0
TRANS003788,2024-02-21,CUST0714,PROD028,1.0
TRANS003789,2024-01-03,CUST0361,PROD038,3.0
TRANS003790,2024-01-30,CUST0569,PROD003,4.0
TRANS003791,2024-01-29,CUST0392,PROD020,4.0
TRANS003792,2024-01-17,CUST0218,PROD006,1.0
TRANS003793,2024-01-28,CUST0574,PROD039,4.0
TRANS003794,2024-01-03,CUST0669,PROD033,4.0
TRANS003795,2024-03-16,CUST0202,PROD001,3.0
TRANS003796,2024-03-05,CUST0017,PROD037,1.0
TRANS003797,2024-01-22,CUST0322,PROD006,3.0
TRANS003798,2024-01-16,CUST0518,PROD045,1.0
TRANS003799,2024-02-16,CUST0570,PROD034,3.0
TRANS003800,2024-03-24,CUST0325,PROD047,3.0
TRANS003801,2024-01-05,CUST0412,PROD015,2.0
TRANS003802,2024-02-18,CUST0318,PROD045,4.0
TRANS003803,2024-03-22,CUST0681,PROD026,1.0
TRANS003804,2024-02-02,CUST0965,PROD014,4.0
TRANS003805,2024-03-09,CUST0082,PROD007,2.0
TRANS003806,2024-03-20,CUST0474,PROD046,1.0
TRANS003807,2024-01-07,CUST0468,PROD031,2.0
TRANS003808,2024-03-17,CUST0425,PROD024,4.0
TRANS003809,2024-01-07,CUST0945,PROD031,3.0
TRANS003810,2024-03-25,CUST0731,PROD029,2.0
TRANS003811,2024-01-14,CUST0689,PROD042,2.0
TRANS003812,2024-03-24,CUST0204,PROD032,3.0
TRANS003813,2024-01-03,CUST0583,PROD017,4.0
TRANS003814,2024-01-07,CUST0387,PROD014,2.0
TRANS003815,2024-03-29,CUST0778,PROD040,4.0
TRANS003816,2024-01-15,CUST0098,PROD036,3.0
TRANS003817,2024-02-23,CUST0345,PROD048,1.0
TRANS003818,2024-02-26,CUST0803,PROD024,2.0
TRANS003819,2024-02-18,CUST0208,PROD045,4.0
TRANS003820,2024-01-16,CUST0514,PROD027,3.0
TRANS003821,2024-03-11,CUST0636,PROD025,3.0
TRANS003822,2024-02-02,CUST0792,PROD032,2.0
TRANS003823,2024-03-01,CUST0586,PROD018,1.0
TRANS003824,2024-03-30,CUST0166,PROD046,2.0
TRANS003825,2024-01-20,CUST0022,PROD018,4.0
TRANS003826,2024-01-27,CUST0154,PROD037,3.0
TRANS003827,2024-03-29,CUST0939,PROD026,1.0
TRANS003828,2024-03-28,CUST0439,PROD009,4.0
TRANS003829,2024-03-21,CUST0295,PROD035,2.0
TRANS003830,2024-01-02,CUST0219,PROD008,3.0
TRANS003831,2024-02-08,CUST0669,PROD020,
TRANS003832,2024-02-23,CUST0495,PROD042,1.0
TRANS003833,2024-03-25,CUST0230,PROD022,1.0
TRANS003834,2024-01-13,CUST0020,PROD019,1.0
TRANS003835,2024-03-25,CUST0987,PROD030,1.0
TRANS003836,2024-03-07,CUST0553,PROD028,1.0
TRANS003837,2024-02-04,CUST0950,PROD035,2.0
TRANS003838,2024-03-20,CUST0148,PROD043,1.0
TRANS003839,2024-03-18,CUST0108,PROD011,1.0
TRANS003840,2024-03-30,CUST0403,PROD031,3.0
TRANS003841,2024-01-18,CUST0596,PROD049,1.0
TRANS003842,2024-02-23,CUST0483,PROD048,3.0
TRANS003843,2024-01-14,CUST0367,PROD039,3.0
TRANS003844,2024-03-06,CUST0834,PROD036,3.0
TRANS003845,2024-03-20,CUST0414,PROD030,2.0
TRANS003846,2024-01-16,CUST0309,PROD023,2.0
TRANS003847,2024-02-06,CUST0802,PROD019,4.0
TRANS003848,2024-01-15,CUST0918,PROD012,4.0
TRANS003849,2024-01-14,CUST0835,PROD015,3.0
TRANS003850,2024-03-04,CUST0134,PROD031,2.0
TRANS003851,2024-01-26,CUST0719,PROD043,1.0
TRANS003852,2024-03-18,CUST0283,PROD037,4.0
TRANS003853,2024-01-26,CUST0778,PROD037,2.0
TRANS003854,2024-02-03,CUST0073,PROD015,1.0
TRANS003855,2024-03-07,CUST0481,PROD029,1.0
TRANS003856,2024-01-26,CUST0352,PROD050,2.0
TRANS003857,2024-02-15,CUST0560,PROD043,4.0
TRANS003858,2024-03-31,CUST0326,PROD026,2.0
TRANS003859,2024-02-22,CUST0745,PROD044,
TRANS003860,2024-02-07,CUST0443,PROD002,3.0
TRANS003861,2024-01-21,CUST0100,PROD020,2.0
TRANS003862,2024-01-06,CUST0059,PROD015,2.0
TRANS003863,2024-03-11,CUST0508,PROD004,4.0
TRANS003864,2024-03-04,CUST0258,PROD022,4.0
TRANS003865,2024-01-27,CUST0413,PROD050,2.0
TRANS003866,2024-03-29,CUST0452,PROD038,1.0
TRANS003867,2024-03-02,CUST0065,PROD023,1.0
TRANS003868,2024-02-12,CUST0595,PROD026,1.0
TRANS003869,2024-01-31,CUST0154,PROD011,3.0
TRANS003870,2024-01-01,CUST0985,PROD028,3.0
TRANS003871,2024-01-02,CUST0266,PROD002,4.0
TRANS003872,2024-03-26,CUST0821,PROD008,3.0
TRANS003873,2024-01-12,CUST0079,PROD029,1.0
TRANS003874,2024-01-15,CUST0315,PROD011,2.0
TRANS003875,2024-03-14,CUST0662,PROD037,3.0
TRANS003876,2024-03-26,CUST0947,PROD018,3.0
TRANS003877,2024-03-04,CUST0560,PROD050,1.0
TRANS003878,,CUST0917,PROD014,3.0
TRANS003879,2024-01-12,CUST0891,PROD010,4.0
TRANS003880,2024-03-06,CUST0248,PROD035,2.0
TRANS003881,2024-01-10,CUST0790,PROD009,1.0
TRANS003882,2024-01-13,CUST0868,PROD035,4.0
TRANS003883,2024-02-02,CUST0610,PROD011,1.0
TRANS003884,2024-03-23,CUST0414,PROD044,
TRANS003885,2024-01-30,CUST0025,PROD012,2.0
TRANS003886,2024-02-28,CUST0284,PROD003,2.0
TRANS003887,2024-02-07,CUST0449,PROD039,4.0
TRANS003888,2024-02-03,CUST0881,PROD014,4.0
TRANS003889,2024-02-29,CUST0301,PROD028,4.0
TRANS003890,2024-01-07,CUST0068,PROD011,4.0
TRANS003891,2024-01-13,CUST0007,PROD039,4.0
TRANS003892,2024-01-23,CUST0817,PROD025,4.0
TRANS003893,2024-01-06,CUST0137,PROD021,2.0
TRANS003894,2024-02-07,CUST0164,PROD010,4.0
TRANS003895,2024-02-16,CUST0083,PROD043,3.0
TRANS003896,2024-03-27,CUST0897,PROD015,2.0
TRANS003897,2024-02-10,CUST0650,PROD019,1.0
TRANS003898,2024-02-24,CUST0420,PROD048,2.0
TRANS003899,2024-01-15,CUST0073,PROD022,1.0
TRANS003900,2024-01-13,CUST0237,PROD021,1.0
TRANS003901,2024-01-06,CUST0046,PROD044,3.0
TRANS003902,2024-01-02,CUST0618,PROD032,4.0
TRANS003903,2024-01-18,CUST0928,PROD050,4.0
TRANS003904,2024-03-25,CUST0800,PROD023,2.0
TRANS003905,2024-03-23,CUST0262,PROD013,4.0
TRANS003906,2024-01-22,CUST0176,PROD005,3.0
TRANS003907,2024-02-12,CUST0166,PROD004,2.0
TRANS003908,2024-02-15,CUST0657,PROD028,2.0
TRANS003909,2024-02-26,CUST0842,PROD014,2.0
TRANS003910,2024-03-20,CUST0370,PROD008,4.0
TRANS003911,2024-02-04,CUST0795,PROD009,4.0
TRANS003912,2024-01-12,CUST0054,PROD035,4.0
TRANS003913,2024-02-17,CUST0690,PROD037,2.0
TRANS003914,,CUST0419,PROD021,2.0
TRANS003915,2024-01-24,CUST0756,PROD018,1.0
TRANS003916,2024-01-15,CUST0507,PROD033,1.0
TRANS003917,2024-02-21,CUST0341,PROD008,4.0
TRANS003918,2024-02-21,CUST0127,PROD049,2.0
TRANS003919,2024-02-28,CUST0409,PROD017,4.0
TRANS003920,2024-02-04,CUST0924,PROD043,4.0
TRANS003921,2024-02-19,CUST0367,PROD031,1.0
TRANS003922,2024-03-29,CUST0271,PROD034,3.0
TRANS003923,2024-03-02,CUST0644,PROD006,4.0
TRANS003924,2024-02-23,CUST0605,PROD022,3.0
TRANS003925,2024-03-24,CUST0379,PROD014,3.0
TRANS003926,2024-01-22,CUST0073,PROD003,2.0
TRANS003927,2024-01-15,CUST0923,PROD012,2.0
TRANS003928,2024-01-17,CUST0922,PROD036,4.0
TRANS003929,2024-03-30,CUST0915,PROD012,1.0
TRANS003930,2024-01-08,CUST0248,PROD045,1.0
TRANS003931,2024-01-21,CUST0860,PROD002,4.0
TRANS003932,2024-01-14,CUST0785,PROD002,4.0
TRANS003933,2024-02-23,CUST0043,PROD015,1.0
TRANS003934,2024-03-16,CUST0377,PROD023,3.0
TRANS003935,2024-03-02,CUST0041,PROD029,4.0
TRANS003936,2024-03-13,CUST0170,PROD017,3.0
TRANS003937,2024-03-27,CUST0946,PROD032,4.0
TRANS003938,2024-02-26,CUST0212,PROD007,4.0
TRANS003939,2024-01-24,CUST0493,PROD030,3.0
TRANS003940,2024-03-19,CUST0680,PROD028,3.0
TRANS003941,2024-02-18,CUST0039,PROD014,1.0
TRANS003942,2024-02-15,CUST0369,PROD044,4.0
TRANS003943,2024-03-19,CUST0757,PROD030,2.0
TRANS003944,2024-01-04,CUST0151,PROD017,2.0
TRANS003945,2024-03-28,CUST0111,PROD032,4.0
TRANS003946,,CUST0480,PROD046,4.0
TRANS003947,2024-03-02,CUST0436,PROD006,4.0
TRANS003948,2024-03-03,CUST0047,PROD024,3.0
TRANS003949,2024-01-15,CUST0575,PROD006,2.0
TRANS003950,2024-02-22,CUST0737,PROD027,2.0
TRANS003951,2024-02-26,CUST0366,PROD018,2.0
TRANS003952,2024-01-06,CUST0069,PROD024,4.0
TRANS003953,2024-01-09,CUST0299,PROD037,3.0
TRANS003954,2024-02-03,CUST0944,PROD024,4.0
TRANS003955,2024-03-24,CUST0802,PROD038,1.0
TRANS003956,2024-02-10,CUST0296,PROD034,1.0
TRANS003957,2024-01-02,CUST0203,PROD040,2.0
TRANS003958,2024-03-31,CUST0061,PROD047,4.0
TRANS003959,2024-03-27,CUST0946,PROD015,1.0
TRANS003960,2024-03-08,CUST0963,PROD011,1.0
TRANS003961,2024-03-14,CUST0830,PROD022,4.0
TRANS003962,2024-03-13,CUST0314,PROD024,3.0
TRANS003963,2024-01-29,CUST0161,PROD001,4.0
TRANS003964,2024-03-26,CUST0331,PROD018,4.0
TRANS003965,2024-02-13,CUST0528,PROD044,3.0
TRANS003966,2024-03-07,CUST0338,PROD012,2.0
TRANS003967,2024-03-07,CUST0606,PROD043,2.0
TRANS003968,2024-03-29,CUST0304,PROD028,2.0
TRANS003969,2024-03-30,CUST0503,PROD040,3.0
TRANS003970,2024-03-20,CUST0650,PROD007,1.0
TRANS003971,2024-01-13,CUST0338,PROD023,3.0
TRANS003972,2024-02-25,CUST0550,PROD021,4.0
TRANS003973,2024-03-25,CUST0639,PROD034,3.0
TRANS003974,2024-02-01,CUST0275,PROD011,1.0
TRANS003975,2024-03-02,CUST0164,PROD022,1.0
TRANS003976,2024-02-14,CUST0443,PROD042,4.0
TRANS003977,2024-03-25,CUST0319,PROD035,2.0
TRANS003978,2024-03-27,CUST0589,PROD029,1.0
TRANS003979,2024-03-23,CUST0504,PROD042,1.0
TRANS003980,2024-02-19,CUST0686,PROD028,1.0
TRANS003981,2024-01-20,CUST0387,PROD018,4.0
TRANS003982,2024-03-12,CUST0970,PROD014,
TRANS003983,2024-03-19,CUST0870,PROD018,2.0
TRANS003984,2024-01-07,CUST0833,PROD028,4.0
TRANS003985,2024-01-02,CUST0888,PROD024,2.0
TRANS003986,2024-03-23,CUST0603,PROD008,1.0
TRANS003987,2024-01-21,CUST0750,PROD042,1.0
TRANS003988,2024-03-05,CUST0776,PROD045,2.0
TRANS003989,2024-03-01,CUST0691,PROD008,4.0
TRANS003990,2024-03-04,CUST0494,PROD004,4.0
TRANS003991,2024-01-22,CUST0490,PROD027,2.0
TRANS003992,2024-01-10,CUST0721,PROD036,1.0
TRANS003993,2024-03-03,CUST0073,PROD005,3.0
TRANS003994,2024-02-11,CUST0509,PROD033,2.0
TRANS003995,2024-01-31,CUST0390,PROD049,2.0
TRANS003996,2024-02-12,CUST0619,PROD034,2.0
TRANS003997,2024-02-05,CUST0857,PROD030,1.0
TRANS003998,2024-01-07,CUST0295,PROD008,4.0
TRANS003999,,CUST0369,PROD039,1.0
TRANS004000,2024-01-29,CUST0956,PROD047,2.0
TRANS004001,2024-03-11,CUST0796,PROD026,1.0
TRANS004002,2024-03-23,CUST0865,PROD037,1.0
TRANS004003,2024-02-18,CUST0694,PROD034,2.0
TRANS004004,2024-02-21,CUST0549,PROD007,1.0
TRANS004005,2024-01-31,CUST0649,PROD040,3.0
TRANS004006,2024-01-11,CUST0850,PROD028,1.0
TRANS004007,2024-02-28,CUST0568,PROD039,1.0
TRANS004008,2024-02-26,CUST0187,PROD039,4.0
TRANS004009,2024-03-14,CUST0853,PROD028,4.0
TRANS004010,2024-02-27,CUST0770,PROD014,2.0
TRANS004011,2024-01-12,CUST0445,PROD050,2.0
TRANS004012,2024-03-04,CUST0570,PROD038,4.0
TRANS004013,2024-02-27,CUST0363,PROD004,3.0
TRANS004014,2024-02-10,CUST0123,PROD042,1.0
TRANS004015,2024-01-16,CUST0188,PROD018,3.0
TRANS004016,2024-03-04,CUST0742,PROD044,
TRANS004017,2024-03-24,CUST0680,PROD048,4.0
TRANS004018,2024-01-03,CUST0420,PROD025,2.0
TRANS004019,2024-01-14,CUST0626,PROD007,1.0
TRANS004020,2024-02-21,CUST0252,PROD038,2.0
TRANS004021,2024-02-22,CUST0619,PROD028,3.0
TRANS004022,2024-01-05,CUST0549,PROD005,3.0
TRANS004023,2024-03-12,CUST0335,PROD003,2.0
TRANS004024,2024-03-11,CUST0092,PROD044,2.0
TRANS004025,2024-01-01,CUST0530,PROD031,4.0
TRANS004026,2024-01-12,CUST0866,PROD047,2.0
TRANS004027,2024-03-18,CUST0063,PROD042,2.0
TRANS004028,2024-03-20,CUST0662,PROD020,4.0
TRANS004029,2024-03-22,CUST0512,PROD019,2.0
TRANS004030,2024-02-08,CUST0139,PROD048,3.0
TRANS004031,2024-03-06,CUST0698,PROD011,2.0
TRANS004032,2024-03-12,CUST0185,PROD040,1.0
TRANS004033,2024-01-27,CUST0205,PROD003,3.0
TRANS004034,2024-03-24,CUST0772,PROD023,4.0
TRANS004035,2024-03-26,CUST0214,PROD007,3.0
TRANS004036,2024-02-28,CUST0256,PROD023,4.0
TRANS004037,2024-02-13,CUST0135,PROD007,1.0
TRANS004038,2024-02-16,CUST0573,PROD046,1.0
TRANS004039,2024-01-07,CUST0875,PROD034,3.0
TRANS004040,2024-01-29,CUST0822,PROD042,
TRANS004041,2024-02-28,CUST0088,PROD019,3.0
TRANS004042,2024-02-12,CUST0836,PROD009,3.0
TRANS004043,2024-03-12,CUST0988,PROD048,1.0
TRANS004044,2024-03-20,CUST0207,PROD018,4.0
TRANS004045,2024-03-17,CUST0129,PROD041,3.0
TRANS004046,2024-03-01,CUST0823,PROD048,2.0
TRANS004047,2024-03-25,CUST0003,PROD045,1.0
TRANS004048,2024-02-16,CUST0974,PROD042,3.0
TRANS004049,2024-02-27,CUST0934,PROD025,3.0
TRANS004050,2024-01-15,CUST0754,PROD014,2.0
TRANS004051,2024-01-13,CUST0121,PROD044,3.0
TRANS004052,2024-03-25,CUST0385,PROD025,3.0
TRANS004053,2024-01-29,CUST0614,PROD019,3.0
TRANS004054,2024-01-01,CUST0038,PROD039,3.0
TRANS004055,2024-02-13,CUST0341,PROD015,2.0
TRANS004056,2024-02-15,CUST0925,PROD016,3.0
TRANS004057,2024-03-22,CUST0645,PROD027,3.0
TRANS004058,2024-02-07,CUST0714,PROD040,3.0
TRANS004059,2024-03-11,CUST0860,PROD010,1.0
TRANS004060,2024-03-07,CUST0021,PROD004,2.0
TRANS004061,2024-02-17,CUST0242,PROD019,1.0
TRANS004062,2024-03-30,CUST0455,PROD028,1.0
TRANS004063,2024-01-14,CUST0963,PROD021,2.0
TRANS004064,2024-01-06,CUST0621,PROD047,1.0
TRANS004065,2024-01-22,CUST0303,PROD014,1.0
TRANS004066,2024-03-04,CUST0596,PROD033,1.0
TRANS004067,2024-01-18,CUST0595,PROD048,2.0
TRANS004068,2024-02-22,CUST0803,PROD010,3.0
TRANS004069,2024-01-14,CUST0964,PROD019,4.0
TRANS004070,2024-02-02,CUST0069,PROD030,4.0
TRANS004071,2024-03-19,CUST0129,PROD022,2.0
TRANS004072,2024-01-26,CUST0196,PROD003,4.0
TRANS004073,2024-01-25,CUST0140,PROD037,2.0
TRANS004074,2024-01-16,CUST0444,PROD041,2.0
TRANS004075,2024-02-20,CUST0283,PROD018,4.0
TRANS004076,2024-01-28,CUST0312,PROD011,1.0
TRANS004077,2024-02-28,CUST0746,PROD048,3.0
TRANS004078,2024-01-25,CUST0535,PROD002,4.0
TRANS004079,2024-02-13,CUST0665,PROD012,4.0
TRANS004080,2024-01-14,CUST0277,PROD006,4.0
TRANS004081,2024-02-23,CUST0061,PROD043,4.0
TRANS004082,2024-01-06,CUST0319,PROD040,2.0
TRANS004083,2024-03-22,CUST0890,PROD044,2.0
TRANS004084,2024-03-27,CUST0052,PROD029,3.0
TRANS004085,2024-03-16,CUST0856,PROD030,3.0
TRANS004086,2024-01-16,CUST0153,PROD002,4.0
TRANS004087,2024-02-27,CUST0749,PROD009,4.0
TRANS004088,2024-02-28,CUST0311,PROD047,4.0
TRANS004089,2024-03-25,CUST0814,PROD002,3.0
TRANS004090,2024-03-16,CUST0544,PROD029,4.0
TRANS004091,2024-03-05,CUST0567,PROD033,1.0
TRANS004092,2024-01-18,CUST0864,PROD010,3.0
TRANS004093,2024-03-04,CUST0389,PROD034,1.0
TRANS004094,2024-01-01,CUST0548,PROD044,4.0
TRANS004095,2024-03-08,CUST0622,PROD008,2.0
TRANS004096,2024-01-07,CUST0177,PROD037,1.0
TRANS004097,2024-03-11,CUST0362,PROD033,3.0
TRANS004098,2024-02-25,CUST0314,PROD047,1.0
TRANS004099,2024-03-15,CUST0807,PROD006,3.0
TRANS004100,2024-03-02,CUST0848,PROD044,4.0
TRANS004101,2024-03-06,CUST0097,PROD040,1.0
TRANS004102,2024-01-23,CUST0881,PROD045,2.0
TRANS004103,2024-03-29,CUST0213,PROD019,1.0
TRANS004104,2024-03-15,CUST0829,PROD032,2.0
TRANS004105,2024-01-23,CUST0137,PROD027,3.0
TRANS004106,2024-01-17,CUST0006,PROD001,4.0
TRANS004107,2024-01-14,CUST0109,PROD043,4.0
TRANS004108,2024-02-19,CUST0547,PROD033,2.0
TRANS004109,2024-03-25,CUST0039,PROD040,3.0
TRANS004110,2024-03-17,CUST0662,PROD032,4.0
TRANS004111,2024-03-18,CUST0425,PROD005,3.0
TRANS004112,2024-02-11,CUST0630,PROD017,2.0
TRANS004113,2024-03-05,CUST0261,PROD008,2.0
TRANS004114,2024-02-19,CUST0426,PROD042,1.0
TRANS004115,2024-02-23,CUST0087,PROD034,4.0
TRANS004116,2024-03-18,CUST0465,PROD009,4.0
TRANS004117,2024-03-29,CUST0076,PROD023,1.0
TRANS004118,2024-02-01,CUST0471,PROD035,2.0
TRANS004119,2024-02-05,CUST0976,PROD050,2.0
TRANS004120,2024-02-20,CUST0963,PROD007,2.0
TRANS004121,2024-02-13,CUST0414,PROD015,2.0
TRANS004122,2024-02-07,CUST0825,PROD020,3.0
TRANS004123,2024-02-27,CUST0895,PROD050,4.0
TRANS004124,2024-01-18,CUST0726,PROD025,4.0
TRANS004125,2024-01-18,CUST0457,PROD003,2.0
TRANS004126,2024-02-22,CUST0285,PROD046,2.0
TRANS004127,2024-03-18,CUST0239,PROD024,2.0
TRANS004128,2024-03-30,CUST0677,PROD034,4.0
TRANS004129,2024-03-06,CUST0599,PROD046,4.0
TRANS004130,2024-02-08,CUST0653,PROD022,2.0
TRANS004131,,CUST0672,PROD011,3.0
TRANS004132,2024-03-11,CUST0558,PROD048,1.0
TRANS004133,2024-02-10,CUST0372,PROD008,1.0
TRANS004134,2024-03-11,CUST0495,PROD039,1.0
TRANS004135,2024-03-21,CUST0624,PROD043,4.0
TRANS004136,2024-01-28,CUST0919,PROD035,4.0
TRANS004137,2024-01-26,CUST0045,PROD049,
TRANS004138,2024-01-27,CUST0401,PROD046,1.0
TRANS004139,2024-03-20,CUST0247,PROD038,3.0
TRANS004140,2024-02-07,CUST0616,PROD008,4.0
TRANS004141,2024-03-28,CUST0597,PROD037,4.0
TRANS004142,2024-02-14,CUST0450,PROD027,1.0
TRANS004143,2024-03-27,CUST0485,PROD028,3.0
TRANS004144,2024-01-17,CUST0646,PROD040,3.0
TRANS004145,2024-03-31,CUST0620,PROD034,1.0
TRANS004146,2024-03-24,CUST0018,PROD032,1.0
TRANS004147,2024-01-23,CUST0606,PROD015,4.0
TRANS004148,2024-03-05,CUST0662,PROD044,1.0
TRANS004149,2024-03-10,CUST0758,PROD017,2.0
TRANS004150,2024-03-29,CUST0289,PROD033,3.0
TRANS004151,2024-03-22,CUST0414,PROD047,1.0
TRANS004152,2024-02-11,CUST0721,PROD046,2.0
TRANS004153,2024-03-31,CUST0638,PROD016,3.0
TRANS004154,2024-01-15,CUST0235,PROD029,2.0
TRANS004155,2024-02-15,CUST0416,PROD009,2.0
TRANS004156,2024-03-12,CUST0938,PROD033,1.0
TRANS004157,2024-03-02,CUST0499,PROD049,3.0
TRANS004158,2024-03-15,CUST0974,PROD029,2.0
TRANS004159,2024-03-14,CUST0634,PROD013,4.0
TRANS004160,2024-03-26,CUST0650,PROD021,3.0
TRANS004161,2024-03-31,CUST0115,PROD021,4.0
TRANS004162,2024-02-23,CUST0932,PROD005,925.0
TRANS004163,2024-03-27,CUST0674,PROD010,4.0
TRANS004164,2024-03-09,CUST0713,PROD006,3.0
TRANS004165,2024-02-06,CUST0234,PROD013,2.0
TRANS004166,2024-02-24,CUST0540,PROD001,2.0
TRANS004167,2024-01-02,CUST0011,PROD020,3.0
TRANS004168,2024-03-07,CUST0206,PROD047,2.0
TRANS004169,2024-01-14,CUST0679,PROD046,4.0
TRANS004170,2024-01-04,CUST0247,PROD008,2.0
TRANS004171,2024-02-18,CUST0559,PROD010,2.0
TRANS004172,2024-01-19,CUST0758,PROD009,4.0
TRANS004173,2024-01-07,CUST0127,PROD049,4.0
TRANS004174,2024-03-26,CUST0147,PROD041,4.0
TRANS004175,2024-01-08,CUST0118,PROD003,1.0
TRANS004176,2024-01-26,CUST0911,PROD011,4.0
TRANS004177,2024-02-04,CUST0382,PROD012,4.0
TRANS004178,2024-01-21,CUST0412,PROD010,1.0
TRANS004179,2024-02-06,CUST0664,PROD025,2.0
TRANS004180,2024-03-28,CUST0584,PROD049,4.0
